prediction date,10u,10v,2t,sp,100u,100v,vel10,vel100,targ
2018-01-01 00:00:00,4.744683086872101,4.496686935424805,279.947265625,96664.25,8.52592208608985,7.309877395629883,6.536987914175021,11.230567882222848,0.6517813211845103
2018-01-01 01:00:00,4.883245229721069,5.044466972351074,280.46875,96633.6875,8.726142644882202,7.920986175537109,7.0208782220413415,11.785057804350464,0.7333542141230068
2018-01-01 02:00:00,5.745303094387054,5.515289306640625,280.73095703125,96603.1875,9.831981658935549,8.647854804992676,7.964102195622422,13.094016040538516,0.7860780182232346
2018-01-01 03:00:00,6.779846608638763,5.417114496231079,280.58740234375,96611.875,11.198722064495088,8.43346118927002,8.678216954072273,14.019081407450804,0.8327756264236903
2018-01-01 04:00:00,6.297378420829773,6.000926971435547,280.795654296875,96555.8125,10.570454359054564,9.304798126220703,8.698741259034843,14.08239232256281,0.8727317767653758
2018-01-01 05:00:00,7.184930324554443,5.597990036010742,281.276123046875,96519.3125,11.640522003173828,8.678060531616211,9.108277346017609,14.5193142777739,0.8999123006833712
2018-01-01 06:00:00,7.156538665294647,5.5409135818481445,281.57080078125,96504.1875,11.627676010131836,8.565996170043945,9.050843551258994,14.4422692047269,0.8907693621867881
2018-01-01 07:00:00,6.669756829738617,5.909838676452637,281.708984375,96474.9375,11.041682243347168,9.020312309265137,8.911332636005705,14.257797197313767,0.8596406605922552
2018-01-01 08:00:00,6.99376368522644,6.052696228027344,281.514404296875,96461.625,11.598734855651855,9.246101379394531,9.24920872905183,14.83310624817859,0.8690113895216401
2018-01-01 09:00:00,7.628407537937164,5.614412307739258,281.83203125,96469.5625,12.358351707458496,8.569936752319336,9.471759452506731,15.039038295848442,0.8240444191343963
2018-01-01 10:00:00,8.932239055633545,3.4025793075561523,282.464111328125,96543.8125,14.271302223205566,4.900411605834961,9.558370179648543,15.089204785298469,0.8559703872437358
2018-01-01 11:00:00,9.76406103372574,2.854220390319824,283.004638671875,96624.875,15.149017333984377,3.96843147277832,10.172682139280612,15.660177985562507,0.8671429384965832
2018-01-01 12:00:00,10.107378005981444,2.2337875366210938,283.2197265625,96656.5,15.583577156066896,3.038956642150879,10.35127513471462,15.877126139574596,0.8942260820045559
2018-01-01 13:00:00,10.005410194396973,1.145054817199707,283.245849609375,96659.0,15.221685409545898,1.384805679321289,10.070719124895458,15.284547539154143,0.8991782460136674
2018-01-01 14:00:00,8.360809326171875,1.4284772872924805,283.69873046875,96659.0,13.963457107543944,1.9774932861328125,8.481962034158906,14.102787458191372,0.8839060364464693
2018-01-01 15:00:00,8.037446975708008,1.5107049942016602,283.677490234375,96675.125,12.76726531982422,2.083942413330078,8.17818949809942,12.936223549740555,0.8433257403189066
2018-01-01 16:00:00,7.509205818176269,1.7989978790283203,283.235107421875,96712.5625,11.791292190551758,2.5231733322143555,7.721694463554015,12.05823267263344,0.8431406605922551
2018-01-01 17:00:00,7.549300193786621,2.1102447509765625,283.346435546875,96734.375,11.898469388484957,3.0570068359375,7.838690345008588,12.28490393058416,0.8134066059225512
2018-01-01 18:00:00,6.130037307739258,2.2083311080932617,283.141357421875,96766.3125,9.72184556722641,3.18682861328125,6.515679832315856,10.230843457087392,0.7668166287015945
2018-01-01 19:00:00,6.170349128544331,3.139863967895508,283.180908203125,96762.0,10.005054473876951,4.6122894287109375,6.923290699155735,11.017001806273967,0.7427887243735763
2018-01-01 20:00:00,6.114493370056152,3.331721305847168,283.126220703125,96786.875,9.987052261829376,5.018309593200684,6.963289167648907,11.176969359075889,0.7571571753986333
2018-01-01 21:00:00,6.481631100177765,3.5489320755004883,282.99609375,96830.125,10.455001056194304,5.250679016113281,7.389618433674896,11.699430636371856,0.7633394077448747
2018-01-01 22:00:00,6.588759124279022,3.8120527267456055,282.791748046875,96833.625,10.699257969856262,5.625,7.612062321687774,12.08779326864638,0.7069487471526196
2018-01-01 23:00:00,6.301567196846008,4.24416446685791,282.7314453125,96788.625,10.36651849746704,6.349699020385742,7.597544416329854,12.156618913489638,0.762871298405467
2018-01-02 00:00:00,6.352084517478943,3.2990856170654297,282.82470703125,96803.125,10.456789024174212,4.97996711730957,7.157719163666851,11.582077066984786,0.7582682232346242
2018-01-02 01:00:00,5.563904762268066,4.599443435668945,283.029541015625,96753.0625,9.287910282611849,6.928061485290527,7.218858366910063,11.58720472598171,0.7620882687927107
2018-01-02 02:00:00,5.992886781692505,4.91539192199707,283.259765625,96717.9375,9.938363075256348,7.6058759689331055,7.750856064011175,12.514807624187156,0.6942283599088838
2018-01-02 03:00:00,6.37288099527359,5.153055191040039,283.466552734375,96684.25,10.433076858520508,8.147871017456055,8.195583565666572,13.237707311045083,0.6323445330296127
2018-01-02 04:00:00,5.602493464946747,5.201848030090332,283.490966796875,96655.5625,9.300662994384766,8.107322692871094,7.645073966478393,12.338193278655542,0.558634965831435
2018-01-02 05:00:00,5.736271917819977,4.904775083065033,283.358642578125,96571.6875,9.655292987823486,7.570365905761719,7.547293165806246,12.269275554319938,0.6762249430523918
2018-01-02 06:00:00,6.094940185546875,5.625403642654419,283.427490234375,96543.375,10.165184829384089,8.633905410766602,8.294182419514522,13.336990112375624,0.7280449886104783
2018-01-02 07:00:00,5.94169807434082,5.250345587730408,283.60498046875,96596.0625,9.82342153787613,8.274106621742249,7.929054470567444,12.843693047514314,0.7280615034168565
2018-01-02 08:00:00,5.541281700134277,5.2907103300094604,283.72265625,96645.5,9.455792248249054,8.084330558776855,7.661424063208605,12.440595147565096,0.7284498861047836
2018-01-02 09:00:00,5.222797393798828,4.87646484375,284.038818359375,96692.5625,9.209115028381348,7.133429527282715,7.145454638369873,11.648760295699628,0.6904362186788154
2018-01-02 10:00:00,5.337813377380371,4.363811492919922,284.47509765625,96760.375,8.840919613838196,6.173890113830566,6.894570501306143,10.783263826690122,0.6345421412300684
2018-01-02 11:00:00,5.7171831130981445,3.833785057067871,285.349609375,96804.125,8.191084504127502,5.013308584690094,6.883610289120927,9.603495630190348,0.5305410022779042
2018-01-02 12:00:00,4.755590081214905,3.877223134040833,285.653076171875,96765.1875,7.180114448070526,5.228565394878388,6.135837045724976,8.88211346335493,0.4799276765375854
2018-01-02 13:00:00,5.093573570251465,4.458171963691711,285.8486328125,96727.875,7.499652862548828,6.079869985580444,6.769031612676296,9.654512525254644,0.4695979498861047
2018-01-02 14:00:00,6.135822236537933,2.848554790019989,286.072998046875,96722.9375,9.520988881587982,3.738836169242859,6.764804425121186,10.228789037992748,0.4850193621867882
2018-01-02 15:00:00,5.833072304725647,2.074574887752533,286.5556640625,96723.5,9.953539073467256,2.9794360995292664,6.191009083909569,10.389897957064717,0.5989829157175398
2018-01-02 16:00:00,5.939129829406738,3.0263071060180664,286.09716796875,96731.4375,9.622083604335783,4.405010640621185,6.665718103136702,10.582467180804928,0.6079202733485194
2018-01-02 17:00:00,5.377439498901367,4.022181034088135,285.929443359375,96713.875,8.8310986161232,5.930814385414124,6.715265879719349,10.63780344065109,0.6605694760820046
2018-01-02 18:00:00,6.085030555725098,4.998760461807251,285.799072265625,96728.875,9.908216893672943,7.126804351806641,7.874973207486837,12.20508509929349,0.633373006833713
2018-01-02 19:00:00,6.243182182312012,4.609872817993164,285.6767578125,96736.125,10.360673189163208,6.899096488952637,7.760686255712855,12.447533141009265,0.7480899772209567
2018-01-02 20:00:00,6.655989646911621,4.896617770195007,285.74365234375,96750.3125,10.399222671985626,7.029932022094727,8.26311465291292,12.552441054106277,0.7334333712984055
2018-01-02 21:00:00,6.7622833251953125,5.219333171844482,285.65966796875,96765.3125,10.748814344406128,7.508475303649902,8.542242944855335,13.111605973183888,0.7068900911161731
2018-01-02 22:00:00,6.895313262939453,5.059962272644043,285.410888671875,96787.25,10.907521039247513,7.470341682434082,8.552693329861055,13.220439481119348,0.7677556947608201
2018-01-02 23:00:00,6.366902768611908,4.536985397338867,285.3046875,96813.25,10.24280160665512,6.900440216064453,7.818036029632,12.350346550958657,0.7845017084282461
2018-01-03 00:00:00,6.13716059923172,5.268222808837891,285.425537109375,96822.125,10.05883651971817,8.227176666259766,8.088195829993364,12.99486929631326,0.8206178815489749
2018-01-03 01:00:00,6.74835079908371,5.480788230895996,285.468017578125,96791.4375,11.16887754201889,8.038203239440918,8.693634345854546,13.760688095701187,0.7849965831435081
2018-01-03 02:00:00,6.936476647853851,4.322606086730957,285.451904296875,96808.125,11.241454124450684,6.150690078735352,8.173104163490473,12.814104700554884,0.7122710706150341
2018-01-03 03:00:00,7.041853845119476,4.312710762023926,285.55224609375,96816.1875,10.824540138244627,5.7091264724731445,8.257552887684156,12.237842713614304,0.7601133257403189
2018-01-03 04:00:00,6.399404227733612,4.130268096923828,285.54150390625,96816.375,10.407144486904144,5.780343055725098,7.616527359788161,11.904663884930503,0.6633058086560364
2018-01-03 05:00:00,5.944128930568695,4.464242935180664,285.511474609375,96783.75,9.821539640426636,6.019278526306152,7.433850531691783,11.51930357641998,0.5257089977220957
2018-01-03 06:00:00,5.522041320800781,4.2763671875,285.451171875,96774.9375,9.149619400501251,6.1843976974487305,6.9842864110056295,11.043654741716532,0.4857653758542142
2018-01-03 07:00:00,6.163475513458252,3.3390655517578125,285.321533203125,96797.5625,10.078473627567291,4.954580307006836,7.009835173806526,11.230471792411455,0.4479145785876993
2018-01-03 08:00:00,6.731771290302277,2.592424392700196,285.58203125,96846.125,10.458333611488342,3.210956573486328,7.213695927664608,10.94015466280079,0.4438872437357631
2018-01-03 09:00:00,5.826577603816986,2.330495834350586,285.58984375,96912.9375,8.768625736236572,2.865138053894043,6.275365918193705,9.224847606874713,0.4766839407744874
2018-01-03 10:00:00,4.620110750198364,2.902929306030273,285.766845703125,96983.625,7.348211228847504,4.030879020690918,5.456411082378956,8.381180939653236,0.5110615034168565
2018-01-03 11:00:00,4.955035090446472,4.343443870544434,285.6552734375,96982.4375,7.911404848098755,6.13621997833252,6.589224340096935,10.012168710774286,0.4866167425968109
2018-01-03 12:00:00,6.683118581771851,2.886240005493164,285.863525390625,96972.25,10.08770912885666,3.3929929733276367,7.279729071011735,10.643038888657165,0.4393183371298406
2018-01-03 13:00:00,6.249520719051361,3.689990997314453,285.968994140625,96908.6875,9.32462877035141,5.049402236938477,7.257585189173734,10.604016439786603,0.6134760820045557
2018-01-03 14:00:00,4.565297842025757,3.343883514404297,285.916259765625,96838.4375,7.709372520446777,5.231341361999512,5.658931113232415,9.316724591013024,0.6556082004555809
2018-01-03 15:00:00,6.886313617229462,4.880523681640625,286.058349609375,96831.625,11.361251831054688,7.081191062927246,8.440428107738072,13.387356349866996,0.6284703872437358
2018-01-03 16:00:00,6.404150724411011,4.390473544597626,286.036865234375,96831.75,10.292423248291016,6.606439113616943,7.764625196800275,12.2302499599922,0.663743735763098
2018-01-03 17:00:00,5.707584202289581,3.893218159675598,285.566162109375,96812.25,9.374997556209564,5.866133689880371,6.908955425030143,11.05902815108474,0.7255216400911162
2018-01-03 18:00:00,5.660688698291779,4.255836009979248,285.40576171875,96802.375,9.317139863967896,6.31089973449707,7.082057376412899,11.253290661118411,0.7189430523917996
2018-01-03 19:00:00,5.654704868793488,4.7081605195999146,285.321044921875,96791.4375,9.111833155155182,7.229870915412903,7.358156197817229,11.631703955178647,0.7053354214123008
2018-01-03 20:00:00,5.998124063014984,5.512300908565521,285.13818359375,96787.75,9.577047169208528,8.532510757446289,8.14634602640298,12.826674249671337,0.7140962414578588
2018-01-03 21:00:00,6.016368627548218,6.222023010253906,284.83984375,96769.4375,9.697228759527206,9.566853523254396,8.655071449888528,13.622075170472618,0.7251731207289295
2018-01-03 22:00:00,6.016494870185852,6.001263618469238,284.58935546875,96757.375,9.738158524036407,9.234990119934082,8.497845346988562,13.420759067748108,0.6850375854214124
2018-01-03 23:00:00,5.625442087650299,5.519225120544434,284.66552734375,96724.25,9.271600544452667,8.663806915283203,7.880827660389236,12.68952823871731,0.6779253986332574
2018-01-04 00:00:00,5.832477569580078,5.691959381103516,284.587646484375,96682.5,9.630901098251345,8.49675178527832,8.14961325436901,12.843249077430883,0.6947790432801823
2018-01-04 01:00:00,6.3705596923828125,5.153118133544922,284.471923828125,96617.1875,9.924738824367523,7.82533073425293,8.193818236480602,12.638680383345072,0.7445814350797266
2018-01-04 02:00:00,5.825657844543457,5.377872467041016,284.257568359375,96546.375,9.396913528442385,8.455297470092773,7.928417344807761,12.64096670230488,0.7937192482915717
2018-01-04 03:00:00,6.000379085540772,5.068141937255859,283.707275390625,96554.0,9.879611432552338,7.962991714477539,7.854337137299791,12.689206401625627,0.7871566059225512
2018-01-04 04:00:00,5.607060432434082,5.492290496826172,283.719482421875,96482.75,9.070400953292848,8.357049942016602,7.848845876591982,12.333387903850891,0.7564800683371299
2018-01-04 05:00:00,4.835605621337891,5.719269752502441,283.631591796875,96405.625,7.994367599487305,8.980220794677734,7.489534580132729,12.023072770173805,0.7619407744874716
2018-01-04 06:00:00,5.631237983703613,5.106595039367676,283.64208984375,96376.3125,9.207448780536652,7.874259948730469,7.601852019422694,12.115324295551757,0.7828764236902049
2018-01-04 07:00:00,5.40216064453125,5.191590309143066,283.752197265625,96315.375,8.821254909038544,7.98942756652832,7.492392779834122,11.901491125528736,0.7899208428246014
2018-01-04 08:00:00,6.391097068786621,5.290927886962891,283.629150390625,96335.8125,10.415797233581545,8.181227684020996,8.296989794358828,13.24467132204029,0.6386355353075172
2018-01-04 09:00:00,6.4467315673828125,5.104193687438965,283.558837890625,96331.5625,10.63921070098877,7.70497989654541,8.222721027785257,13.136191211542364,0.7828832574031891
2018-01-04 10:00:00,6.837545394897461,5.255471229553223,284.0009765625,96313.625,10.792742729187012,7.920258522033691,8.62392050473247,13.38707550864887,0.8332323462414578
2018-01-04 11:00:00,6.811814147979021,5.820939660072327,284.18505859375,96279.0,11.117973268032074,9.033742129802704,8.960142326593372,14.325425873475735,0.8008883826879272
2018-01-04 12:00:00,7.406387269496918,5.878281593322754,284.40625,96197.0,11.817529678344728,8.970810890197754,9.455620914364276,14.836760284046145,0.7640700455580866
2018-01-04 13:00:00,7.030835390090942,5.741188049316406,284.696533203125,96073.25,11.353510916233065,9.032455444335938,9.077107826844893,14.508186016140586,0.7799020501138952
2018-01-04 14:00:00,6.753937542438507,6.555031895637512,284.619384765625,96011.25,11.371736526489258,10.59882527589798,9.411913486639442,15.54514357788,0.7954658314350797
2018-01-04 15:00:00,6.389159142971039,6.742303848266602,284.3505859375,95941.875,10.493642807006836,10.648534774780272,9.28870366286712,14.950178333744086,0.8408980637813211
2018-01-04 16:00:00,6.756523191928864,6.634142875671387,284.056640625,95882.75,10.657715797424316,10.110018730163574,9.469026208533483,14.690111801580208,0.8043325740318906
2018-01-04 17:00:00,5.971530795097351,6.759695053100586,283.61376953125,95800.125,9.67447566986084,10.512677192687988,9.019570790658973,14.286772247235955,0.7723160592255126
2018-01-04 18:00:00,5.735254049301148,6.947151184082031,283.518798828125,95760.75,9.374300956726074,10.77761173248291,9.008665194384658,14.2840622052492,0.7389720956719817
2018-01-04 19:00:00,5.1090244092047215,7.261839985847473,283.38134765625,95676.4375,8.463878631591797,11.357125520706177,8.878989266459493,14.16409339080309,0.7637112756264237
2018-01-04 20:00:00,4.875057399272919,7.542256653308868,283.357666015625,95591.875,8.025858271867037,11.745328843593596,8.980635838880648,14.225580854371051,0.7168280182232346
2018-01-04 21:00:00,4.837243497371674,7.890231251716614,283.38818359375,95532.5,8.055459439754486,12.351507782936096,9.25498102960941,14.746191755753776,0.8088564920273349
2018-01-04 22:00:00,4.473031044006348,8.305111408233643,283.41650390625,95439.625,7.578614056110382,12.875105798244476,9.433073848105776,14.940004696366811,0.8168684510250569
2018-01-04 23:00:00,4.823965072631836,5.864565849304199,283.47021484375,95403.8125,7.477312326431274,9.227417945861816,7.593666546721482,11.876676369027397,0.8234635535307517
2018-01-05 00:00:00,4.781451225280762,7.712928771972656,283.40625,95211.0625,7.860177040100098,11.89873504638672,9.074775262300578,14.260514675348444,0.822382118451025
2018-01-05 01:00:00,5.18245792388916,7.562459945678711,283.339599609375,95082.1875,8.132673263549805,11.941612243652344,9.167806202297058,14.44792294378003,0.8077317767653759
2018-01-05 02:00:00,5.943241119384766,1.8444938659667969,283.41650390625,95043.1875,9.068533182144163,3.293219566345215,6.222882983371536,9.64798368509238,0.7038399772209567
2018-01-05 03:00:00,5.675617218017578,-0.7521677017211914,281.08837890625,95091.0,9.200676918029783,-1.5967683792114258,5.72524122260103,9.338207804863606,0.3476002277904327
2018-01-05 04:00:00,5.574502944946289,-0.7851715087890625,280.77392578125,95089.625,8.833333015441895,-1.5231294631958008,5.629527278682371,8.963687607416432,0.5984601366742597
2018-01-05 05:00:00,3.896446228027344,1.1516990661621094,280.621826171875,94993.0625,6.572724342346191,1.534597396850586,4.063090442865774,6.749495866425193,0.4380911161731207
2018-01-05 06:00:00,4.914179801940918,0.9908895492553712,280.310302734375,94970.0625,8.124519348144531,1.3063535690307615,5.013085399694243,8.228874423983772,0.1987238041002278
2018-01-05 07:00:00,5.109721183776856,-1.9397220611572263,280.0927734375,94950.8125,8.270225524902344,-3.2784557342529297,5.465507501639531,8.896342070435589,0.2059094533029613
2018-01-05 08:00:00,5.108034133911133,-0.9482650756835938,279.906005859375,94981.375,8.10201644897461,-1.6589651107788086,5.195307437193921,8.270117035340943,0.2209288154897494
2018-01-05 09:00:00,5.466799736022949,-0.6041154861450195,279.625732421875,94979.4375,8.45477294921875,-1.2053852081298828,5.500077715303741,8.540265752470438,0.3500609339407745
2018-01-05 10:00:00,5.482767105102539,-0.244537353515625,279.68212890625,95008.3125,8.561927616596222,-0.6175336837768555,5.488217711248243,8.584168705380392,0.348753416856492
2018-01-05 11:00:00,6.185281272977591,-0.1834268569946289,278.982421875,95012.25,9.2467400431633,-0.4820966720581054,6.188000471696348,9.259299035404846,0.4159675398633257
2018-01-05 12:00:00,5.001326441764832,0.6606674194335938,279.46337890625,94949.0625,7.254092037677765,0.8594779968261719,5.0447742879337145,7.304830848016145,0.4119669703872438
2018-01-05 13:00:00,5.319132328033447,-0.0366020202636718,279.89453125,94878.75,7.856139183044434,-0.2408151626586914,5.3192582594773405,7.8598291842719075,0.4492357630979499
